flight_id,flight_number,origin,destination,scheduled_dep,actual_dep,status,delay_minutes,gate,tail_number,passengers,is_night_flight,airline,aircraft_type,source_system,missing_passenger_flag,missing_gate_flag
100648,6E7401,VNS,IXC,2025-12-10T07:15:00,2025-12-10T07:22:00,ON_TIME,7.0,D22,VT-E003,167.0,0,IndiGo,A320,ACARS_v2,False,False
100148,6E8620,VNS,IXC,2025-12-03T19:30:00,2025-12-03T19:33:00,ON_TIME,3.0,D21,VT-D030,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
100544,6E3469,BOM,IXC,2025-12-08T11:15:00,,CANCELLED,,,VT-E033,,0,IndiGo,A321,ACARS_v2,False,False
101549,6E9603,LKO,GOI,2025-12-23T14:15:00,,CANCELLED,,,VT-A022,,0,IndiGo,A320,ACARS_v2,False,False
100437,6E148,VNS,COK,2025-12-07T16:30:00,2025-12-07T16:35:00,ON_TIME,5.0,A6,VT-D020,182.0,0,IndiGo,A320,ACARS_v2,False,False
100733,6E4823,CCU,IXC,2025-12-11T02:30:00,2025-12-11T02:36:00,ON_TIME,6.0,B2,VT-A054,155.0,1,IndiGo,A321,ACARS_v2,False,False
100950,6E618,HYD,GAU,2025-12-14T06:15:00,,CANCELLED,,,VT-A040,,0,IndiGo,A320,ACARS_v2,False,False
100739,6E7067,AMD,PAT,2025-12-11T20:00:00,2025-12-11T20:07:00,ON_TIME,7.0,A3,VT-E051,181.0,0,IndiGo,A320neo,ACARS_v2,False,False
101855,6E3256,VNS,GAU,2025-12-27T08:45:00,2025-12-27T08:55:00,ON_TIME,10.0,B5,VT-B028,160.0,0,IndiGo,A321,ACARS_v2,False,False
100119,6E9974,LKO,VNS,2025-12-02T16:45:00,2025-12-02T16:51:00,ON_TIME,6.0,E12,VT-B010,179.0,0,IndiGo,A321neo,ACARS_v2,False,False
100225,6E6217,GAU,BOM,2025-12-04T07:15:00,,CANCELLED,,,VT-C015,,0,IndiGo,A321neo,ACARS_v2,False,False
100906,6E3571,JAI,GOI,2025-12-13T13:15:00,2025-12-13T13:34:00,DELAYED,,,VT-C050,161.0,0,IndiGo,A320,ACARS_v2,False,True
100050,6E8003,VNS,DEL,2025-12-01T04:45:00,2025-12-01T05:30:00,DELAYED,45.0,A19,VT-B013,144.0,1,IndiGo,A321,ACARS_v2,False,False
101029,6E2510,IXB,HYD,2025-12-15T07:15:00,2025-12-15T07:17:00,ON_TIME,,,VT-A051,155.0,0,IndiGo,A320neo,ACARS_v2,False,True
102036,6E5656,PNQ,DEL,2025-12-30T22:00:00,,CANCELLED,,,VT-E016,,0,IndiGo,A320,ACARS_v2,False,False
102162,6E3656,CCU,ATQ,2025-12-31T23:15:00,2025-12-31T23:25:00,ON_TIME,10.0,E1,VT-A001,163.0,1,IndiGo,A320,ACARS_v2,False,False
100834,6E958,DEL,ATQ,2025-12-12T19:45:00,2025-12-12T19:51:00,ON_TIME,6.0,D4,VT-B039,153.0,0,IndiGo,A321,ACARS_v2,False,False
100905,6E2403,IXB,PAT,2025-12-13T06:00:00,,CANCELLED,,,VT-E057,,0,IndiGo,A320neo,ACARS_v2,False,False
100279,6E286,JAI,LKO,2025-12-04T22:45:00,,CANCELLED,,,VT-B059,,0,IndiGo,A320neo,ACARS_v2,False,False
101642,6E4446,BOM,MAA,2025-12-24T09:00:00,,CANCELLED,1.0,B10,VT-B055,166.0,0,IndiGo,A320neo,ACARS_v2,False,False
100125,6E5994,HYD,DEL,2025-12-02T00:15:00,2025-12-02T00:20:00,ON_TIME,5.0,D11,VT-C059,160.0,1,IndiGo,A320neo,ACARS_v2,False,False
101301,6E7694,LKO,GAU,2025-12-19T06:15:00,2025-12-19T06:19:00,ON_TIME,4.0,C21,VT-E018,142.0,0,IndiGo,A321neo,ACARS_v2,False,False
100398,6E2149,BHO,COK,2025-12-06T01:15:00,2025-12-06T03:52:00,DELAYED,157.0,D24,VT-C019,186.0,1,IndiGo,A321neo,ACARS_v2,False,False
100796,6E8729,DEL,AMD,2025-12-12T08:00:00,2025-12-12T08:09:00,ON_TIME,9.0,D9,VT-C028,149.0,0,IndiGo,A320,ACARS_v2,False,False
101479,6E9416,AMD,JAI,2025-12-22T11:45:00,2025-12-22T11:49:00,ON_TIME,4.0,C23,VT-B028,182.0,0,IndiGo,A320,ACARS_v2,False,False
101686,6E7898,CCU,LKO,2025-12-25T21:15:00,2025-12-25T21:37:00,DELAYED,22.0,C10,VT-E035,157.0,0,IndiGo,A321neo,ACARS_v2,False,False
101342,6E239,DEL,SXR,2025-12-20T16:15:00,2025-12-20T16:17:00,ON_TIME,2.0,A7,VT-E059,181.0,0,IndiGo,A321,ACARS_v2,False,False
102027,6E8167,LKO,SXR,2025-12-29T05:00:00,2025-12-29T05:04:00,ON_TIME,4.0,B6,VT-C010,148.0,1,IndiGo,A321neo,ACARS_v2,False,False
101245,6E8019,BHO,PNQ,2025-12-18T21:15:00,2025-12-18T21:21:00,ON_TIME,6.0,B17,VT-E045,182.0,0,IndiGo,A321,ACARS_v2,False,False
100902,6E9096,GOI,IXB,2025-12-13T10:00:00,2025-12-13T10:06:00,ON_TIME,6.0,A17,VT-B016,174.0,0,IndiGo,A321,ACARS_v2,False,False
100684,6E5224,CCU,LKO,2025-12-10T23:00:00,2025-12-10T23:06:00,ON_TIME,6.0,D11,VT-B052,180.0,1,IndiGo,A320neo,ACARS_v2,False,False
100448,6E1870,DEL,LKO,2025-12-07T18:45:00,2025-12-07T18:53:00,ON_TIME,8.0,D23,VT-D054,153.0,0,IndiGo,A320neo,ACARS_v2,False,False
101616,6E8949,COK,HYD,2025-12-24T06:45:00,2025-12-24T06:53:00,ON_TIME,8.0,C9,VT-A046,158.0,0,IndiGo,A320,ACARS_v2,False,False
102168,6E7924,SXR,PAT,2025-12-31T04:45:00,2025-12-31T04:52:00,ON_TIME,7.0,B13,VT-B036,164.0,1,IndiGo,A320,ACARS_v2,False,False
102062,6E5648,VNS,ATQ,2025-12-30T17:45:00,2025-12-30T17:51:00,ON_TIME,6.0,B14,VT-E031,142.0,0,IndiGo,A321,ACARS_v2,False,False
100617,6E3272,BOM,AMD,2025-12-09T11:15:00,2025-12-09T11:16:00,ON_TIME,1.0,A22,VT-C059,175.0,0,IndiGo,A320,ACARS_v2,False,False
100901,6E3270,BLR,VNS,2025-12-13T04:45:00,2025-12-13T04:48:00,ON_TIME,3.0,A7,VT-C023,168.0,1,IndiGo,A321neo,ACARS_v2,False,False
100966,6E1886,SXR,DEL,2025-12-14T21:45:00,2025-12-14T21:52:00,ON_TIME,7.0,E14,VT-D058,140.0,0,IndiGo,A321neo,ACARS_v2,False,False
102105,6E9306,BLR,GAU,2025-12-31T02:45:00,2025-12-31T02:54:00,ON_TIME,9.0,A17,VT-C027,163.0,1,IndiGo,A320neo,ACARS_v2,False,False
100015,6E2904,HYD,AMD,2025-12-01T12:00:00,2025-12-01T12:09:00,ON_TIME,9.0,E6,VT-E005,162.0,0,IndiGo,A321,ACARS_v2,False,False
101282,6E8972,BLR,IXC,2025-12-19T21:15:00,2025-12-19T21:39:00,DELAYED,24.0,E12,VT-B039,153.0,0,IndiGo,A320,ACARS_v2,False,False
101471,6E7918,BHO,PAT,2025-12-22T23:45:00,2025-12-23T01:19:00,DELAYED,94.0,D5,VT-D039,178.0,1,IndiGo,A321neo,ACARS_v2,False,False
102018,6E3181,AMD,GOI,2025-12-29T04:30:00,2025-12-29T04:39:00,ON_TIME,9.0,B11,VT-E031,154.0,1,IndiGo,A320neo,ACARS_v2,False,False
100397,6E4275,IXC,IXB,2025-12-06T09:00:00,2025-12-06T09:02:00,ON_TIME,2.0,A2,VT-E049,148.0,0,IndiGo,A321,ACARS_v2,False,False
101056,6E5268,SXR,AMD,2025-12-16T23:30:00,2025-12-16T23:38:00,ON_TIME,8.0,D20,VT-D056,142.0,1,IndiGo,A321neo,ACARS_v2,False,False
101949,6E1754,AMD,GAU,2025-12-28T00:45:00,2025-12-28T00:47:00,ON_TIME,2.0,C24,VT-E031,160.0,1,IndiGo,A321,ACARS_v2,False,False
101856,6E3306,COK,IXC,2025-12-27T17:45:00,2025-12-27T17:52:00,ON_TIME,7.0,A9,VT-D060,171.0,0,IndiGo,A320,ACARS_v2,False,False
100962,6E5595,MAA,VNS,2025-12-14T23:30:00,2025-12-15T01:40:00,DELAYED,130.0,C4,VT-A029,183.0,1,IndiGo,A320,ACARS_v2,False,False
102165,6E2597,CCU,PNQ,2025-12-31T17:00:00,2025-12-31T17:02:00,ON_TIME,2.0,E16,VT-D011,155.0,0,IndiGo,A320,ACARS_v2,False,False
100078,6E4038,VNS,JAI,2025-12-02T18:30:00,2025-12-02T18:30:00,ON_TIME,0.0,E5,VT-E003,148.0,0,IndiGo,A320,ACARS_v2,False,False
101152,6E8561,BLR,HYD,2025-12-17T17:00:00,2025-12-17T17:01:00,ON_TIME,1.0,C14,VT-C015,154.0,0,IndiGo,A321,ACARS_v2,False,False
101957,6E7436,JAI,HYD,2025-12-28T09:00:00,2025-12-28T10:57:00,DELAYED,117.0,E23,VT-A057,147.0,0,IndiGo,A320neo,ACARS_v2,False,False
100400,6E6259,BOM,BHO,2025-12-06T00:45:00,,CANCELLED,,,VT-D009,,1,IndiGo,A321neo,ACARS_v2,False,False
101205,6E7422,AMD,CCU,2025-12-18T03:15:00,2025-12-18T03:15:00,ON_TIME,0.0,E20,VT-A006,147.0,1,IndiGo,A320,ACARS_v2,False,False
101579,6E6516,JAI,ATQ,2025-12-23T07:15:00,2025-12-23T07:22:00,ON_TIME,7.0,E22,VT-C034,149.0,0,IndiGo,A321neo,ACARS_v2,False,False
102005,6E1101,JAI,IXB,2025-12-29T00:30:00,2025-12-29T00:38:00,ON_TIME,8.0,A5,VT-B052,141.0,1,IndiGo,A320neo,ACARS_v2,False,False
101873,6E7179,MAA,BHO,2025-12-27T07:30:00,2025-12-27T07:40:00,ON_TIME,,,VT-B004,163.0,0,IndiGo,A321,ACARS_v2,False,True
101929,6E2544,CCU,IXB,2025-12-28T23:00:00,,CANCELLED,,,VT-A049,,1,IndiGo,A321,ACARS_v2,False,False
101920,6E9036,PAT,MAA,2025-12-28T03:45:00,2025-12-28T03:50:00,ON_TIME,,,VT-A038,150.0,1,IndiGo,A320neo,ACARS_v2,False,True
100657,6E2277,BLR,CCU,2025-12-10T07:15:00,2025-12-10T07:22:00,ON_TIME,,,VT-A060,163.0,0,IndiGo,A321neo,ACARS_v2,False,True
101278,6E4485,HYD,CCU,2025-12-19T15:45:00,2025-12-19T15:51:00,ON_TIME,,,VT-C017,160.0,0,IndiGo,A321,ACARS_v2,False,True
100072,6E9190,AMD,BOM,2025-12-02T14:45:00,2025-12-02T14:45:00,ON_TIME,,,VT-C051,174.0,0,IndiGo,A321,ACARS_v2,False,True
102034,6E3103,IXC,ATQ,2025-12-30T14:30:00,2025-12-30T14:33:00,ON_TIME,3.0,A21,VT-B023,145.0,0,IndiGo,A321neo,ACARS_v2,False,False
100324,6E5366,GAU,BHO,2025-12-05T05:45:00,2025-12-05T05:46:00,ON_TIME,1.0,A9,VT-E027,179.0,1,IndiGo,A320neo,ACARS_v2,False,False
100042,6E6457,BLR,PNQ,2025-12-01T14:30:00,2025-12-01T14:40:00,ON_TIME,10.0,A19,VT-D035,148.0,0,IndiGo,A320neo,ACARS_v2,False,False
100376,6E1552,GOI,BLR,2025-12-06T23:00:00,2025-12-06T23:09:00,ON_TIME,9.0,E12,VT-B054,168.0,1,IndiGo,A320neo,ACARS_v2,False,False
100949,6E6599,BOM,VNS,2025-12-14T05:15:00,2025-12-14T05:17:00,ON_TIME,2.0,E20,VT-D046,186.0,1,IndiGo,A320,ACARS_v2,False,False
100700,6E4185,BLR,DEL,2025-12-10T03:00:00,2025-12-10T04:38:00,DELAYED,98.0,B2,VT-B032,152.0,1,IndiGo,A320,ACARS_v2,False,False
102121,6E1943,CCU,GAU,2025-12-31T16:30:00,2025-12-31T16:35:00,ON_TIME,5.0,C20,VT-B050,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
101805,6E2459,BOM,IXC,2025-12-26T02:45:00,2025-12-26T04:02:00,DELAYED,77.0,E2,VT-E010,179.0,1,IndiGo,A320neo,ACARS_v2,False,False
100763,6E3494,AMD,PNQ,2025-12-11T21:00:00,2025-12-11T21:08:00,ON_TIME,8.0,C10,VT-B029,176.0,0,IndiGo,A320,ACARS_v2,False,False
101694,6E5011,ATQ,PNQ,2025-12-25T03:45:00,2025-12-25T03:51:00,ON_TIME,6.0,D2,VT-B038,157.0,1,IndiGo,A320,ACARS_v2,False,False
101480,6E2152,GOI,PNQ,2025-12-22T18:30:00,2025-12-22T18:35:00,ON_TIME,5.0,A21,VT-D001,167.0,0,IndiGo,A320neo,ACARS_v2,False,False
100601,6E6425,BOM,ATQ,2025-12-09T23:30:00,,CANCELLED,,,VT-B019,,1,IndiGo,A321neo,ACARS_v2,False,False
101550,6E3292,BHO,GAU,2025-12-23T00:45:00,2025-12-23T00:45:00,ON_TIME,0.0,D19,VT-E048,146.0,1,IndiGo,A321,ACARS_v2,False,False
100920,6E6195,BLR,AMD,2025-12-14T01:30:00,2025-12-14T01:40:00,ON_TIME,10.0,C7,VT-D019,183.0,1,IndiGo,A320neo,ACARS_v2,False,False
101348,6E8027,HYD,PAT,2025-12-20T21:45:00,2025-12-20T21:49:00,ON_TIME,4.0,C15,VT-B047,157.0,0,IndiGo,A320neo,ACARS_v2,False,False
101552,6E7217,BLR,ATQ,2025-12-23T03:30:00,2025-12-23T03:34:00,ON_TIME,4.0,A11,VT-A037,163.0,1,IndiGo,A320,ACARS_v2,False,False
101779,6E9867,AMD,DEL,2025-12-26T08:30:00,2025-12-26T08:30:00,ON_TIME,0.0,B23,VT-D009,147.0,0,IndiGo,A321,ACARS_v2,False,False
100330,6E8533,ATQ,PNQ,2025-12-05T12:00:00,,CANCELLED,,,VT-C024,,0,IndiGo,A321,ACARS_v2,False,False
101182,6E8545,LKO,SXR,2025-12-17T02:00:00,2025-12-17T02:07:00,ON_TIME,7.0,D15,VT-B031,159.0,1,IndiGo,A320neo,ACARS_v2,False,False
101543,6E3182,BOM,BHO,2025-12-23T06:30:00,2025-12-23T06:38:00,ON_TIME,8.0,C11,VT-A045,165.0,0,IndiGo,A321neo,ACARS_v2,False,False
100993,6E8758,DEL,PNQ,2025-12-15T01:45:00,2025-12-15T01:47:00,ON_TIME,,,VT-B029,169.0,1,IndiGo,A320,ACARS_v2,False,True
100214,6E2666,PNQ,GOI,2025-12-04T07:15:00,,CANCELLED,,,VT-E054,,0,IndiGo,A321neo,ACARS_v2,False,False
101035,6E9804,AMD,JAI,2025-12-15T14:00:00,2025-12-15T14:03:00,ON_TIME,3.0,B9,VT-C034,184.0,0,IndiGo,A321,ACARS_v2,False,False
100779,6E9424,HYD,DEL,2025-12-12T06:00:00,2025-12-12T06:03:00,ON_TIME,3.0,D17,VT-E004,185.0,0,IndiGo,A321,ACARS_v2,False,False
101460,6E665,PAT,SXR,2025-12-21T21:00:00,2025-12-21T21:00:00,ON_TIME,0.0,B6,VT-D054,165.0,0,IndiGo,A320,ACARS_v2,False,False
101098,6E4408,AMD,PAT,2025-12-16T22:15:00,,CANCELLED,,,VT-E007,,0,IndiGo,A321,ACARS_v2,False,False
102159,6E4442,BHO,VNS,2025-12-31T16:15:00,2025-12-31T16:15:00,ON_TIME,0.0,A10,VT-E025,149.0,0,IndiGo,A321,ACARS_v2,False,False
102114,6E6966,BHO,BOM,2025-12-31T05:30:00,2025-12-31T05:40:00,ON_TIME,10.0,D14,VT-C020,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
100625,6E2809,CCU,AMD,2025-12-09T16:45:00,2025-12-09T19:20:00,DELAYED,,,VT-A053,159.0,0,IndiGo,A321neo,ACARS_v2,False,True
100067,6E5858,BLR,CCU,2025-12-01T02:00:00,2025-12-01T02:04:00,ON_TIME,,,VT-A022,167.0,1,IndiGo,A321neo,ACARS_v2,False,True
101758,6E478,BLR,HYD,2025-12-26T20:45:00,2025-12-26T20:49:00,ON_TIME,4.0,C5,VT-C001,175.0,0,IndiGo,A321,ACARS_v2,False,False
100985,6E4459,IXB,COK,2025-12-15T04:00:00,2025-12-15T04:07:00,ON_TIME,7.0,B24,VT-D021,144.0,1,IndiGo,A320neo,ACARS_v2,False,False
100412,6E9593,COK,PNQ,2025-12-06T06:15:00,,CANCELLED,,,VT-C056,,0,IndiGo,A321,ACARS_v2,False,False
101891,6E8582,HYD,PNQ,2025-12-28T19:45:00,2025-12-28T19:50:00,ON_TIME,,,VT-C026,149.0,0,IndiGo,A321,ACARS_v2,False,True
100911,6E7921,VNS,PNQ,2025-12-14T07:30:00,2025-12-14T09:15:00,DELAYED,105.0,A10,VT-E040,160.0,0,IndiGo,A321neo,ACARS_v2,False,False
100704,6E2766,CCU,DEL,2025-12-11T05:45:00,2025-12-11T05:55:00,ON_TIME,10.0,D20,VT-E019,145.0,1,IndiGo,A321,ACARS_v2,False,False
100038,6E3384,BHO,BLR,2025-12-01T03:30:00,2025-12-01T03:38:00,ON_TIME,8.0,A22,VT-C019,174.0,1,IndiGo,A320,ACARS_v2,False,False
100879,6E4455,IXB,GOI,2025-12-13T09:00:00,2025-12-13T09:10:00,ON_TIME,10.0,B12,VT-A027,170.0,0,IndiGo,A320neo,ACARS_v2,False,False
100098,6E2999,DEL,HYD,2025-12-02T22:00:00,2025-12-02T22:09:00,ON_TIME,,,VT-B005,158.0,0,IndiGo,A320,ACARS_v2,False,True
100817,6E5091,BHO,IXC,2025-12-12T21:45:00,2025-12-12T21:55:00,ON_TIME,10.0,C20,VT-B040,156.0,0,IndiGo,A321neo,ACARS_v2,False,False
100823,6E9743,BOM,JAI,2025-12-12T03:00:00,2025-12-12T03:20:00,DELAYED,20.0,C1,VT-D045,169.0,1,IndiGo,A321,ACARS_v2,False,False
100577,6E8291,COK,GOI,2025-12-09T14:45:00,2025-12-09T14:54:00,ON_TIME,9.0,C8,VT-D045,166.0,0,IndiGo,A320neo,ACARS_v2,False,False
101229,6E4326,BHO,BOM,2025-12-18T13:15:00,2025-12-18T13:22:00,ON_TIME,7.0,B13,VT-E005,171.0,0,IndiGo,A320,ACARS_v2,False,False
101746,6E298,GOI,MAA,2025-12-25T05:45:00,2025-12-25T05:53:00,ON_TIME,,,VT-C011,181.0,1,IndiGo,A320,ACARS_v2,False,True
100318,6E4449,MAA,LKO,2025-12-05T11:30:00,2025-12-05T11:35:00,ON_TIME,5.0,D9,VT-D056,179.0,0,IndiGo,A321,ACARS_v2,False,False
100721,6E8159,DEL,GAU,2025-12-11T17:30:00,2025-12-11T17:34:00,ON_TIME,4.0,C23,VT-A042,185.0,0,IndiGo,A320,ACARS_v2,False,False
100427,6E2110,IXB,BLR,2025-12-07T23:45:00,,CANCELLED,,,VT-D013,,1,IndiGo,A320,ACARS_v2,False,False
101712,6E2495,ATQ,GAU,2025-12-25T18:00:00,2025-12-25T19:34:00,DELAYED,94.0,B20,VT-D057,169.0,0,IndiGo,A321,ACARS_v2,False,False
101595,6E688,PAT,CCU,2025-12-23T23:15:00,2025-12-23T23:20:00,ON_TIME,5.0,E8,VT-E013,181.0,1,IndiGo,A320,ACARS_v2,False,False
100030,6E1956,GOI,COK,2025-12-01T23:00:00,2025-12-01T23:05:00,ON_TIME,,,VT-C037,167.0,1,IndiGo,A321,ACARS_v2,False,True
100556,6E3183,JAI,ATQ,2025-12-08T01:30:00,,CANCELLED,,,VT-A022,,1,IndiGo,A320,ACARS_v2,False,False
101846,6E4768,IXB,IXC,2025-12-27T03:00:00,2025-12-27T03:01:00,ON_TIME,1.0,A3,VT-E031,175.0,1,IndiGo,A321neo,ACARS_v2,False,False
100504,6E6622,GOI,AMD,2025-12-08T23:45:00,2025-12-08T23:54:00,ON_TIME,9.0,C23,VT-B037,144.0,1,IndiGo,A321,ACARS_v2,False,False
102040,6E6495,GAU,IXC,2025-12-30T21:30:00,2025-12-30T21:40:00,ON_TIME,10.0,B12,VT-E002,141.0,0,IndiGo,A321neo,ACARS_v2,False,False
100310,6E4953,COK,IXB,2025-12-05T06:00:00,2025-12-05T06:05:00,ON_TIME,5.0,D16,VT-E023,173.0,0,IndiGo,A321neo,ACARS_v2,False,False
102069,6E1903,BOM,MAA,2025-12-30T16:30:00,2025-12-30T16:32:00,ON_TIME,2.0,C9,VT-D040,173.0,0,IndiGo,A320,ACARS_v2,False,False
101099,6E2946,JAI,IXC,2025-12-16T13:45:00,,CANCELLED,1.0,B19,VT-E034,179.0,0,IndiGo,A321,ACARS_v2,False,False
100126,6E628,PNQ,HYD,2025-12-02T20:45:00,2025-12-02T20:50:00,ON_TIME,5.0,C10,VT-A015,175.0,0,IndiGo,A320neo,ACARS_v2,False,False
101973,6E2993,JAI,BHO,2025-12-29T05:45:00,2025-12-29T05:45:00,ON_TIME,0.0,B19,VT-C030,148.0,1,IndiGo,A320,ACARS_v2,False,False
101472,6E6491,LKO,GOI,2025-12-22T18:00:00,2025-12-22T18:10:00,ON_TIME,10.0,E14,VT-E001,159.0,0,IndiGo,A320,ACARS_v2,False,False
102083,6E8966,VNS,ATQ,2025-12-30T01:00:00,2025-12-30T01:08:00,ON_TIME,8.0,D18,VT-D035,154.0,1,IndiGo,A321neo,ACARS_v2,False,False
100513,6E3174,IXC,VNS,2025-12-08T03:15:00,2025-12-08T03:18:00,ON_TIME,3.0,C10,VT-E034,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
101227,6E4365,JAI,IXC,2025-12-18T08:30:00,2025-12-18T08:30:00,ON_TIME,0.0,B6,VT-B038,145.0,0,IndiGo,A321,ACARS_v2,False,False
101002,6E2425,PNQ,HYD,2025-12-15T22:45:00,2025-12-15T22:45:00,ON_TIME,0.0,E10,VT-C023,151.0,0,IndiGo,A320neo,ACARS_v2,False,False
100663,6E2700,LKO,CCU,2025-12-10T20:00:00,2025-12-10T20:09:00,ON_TIME,9.0,A13,VT-A039,151.0,0,IndiGo,A320neo,ACARS_v2,False,False
100843,6E1153,MAA,PAT,2025-12-13T12:45:00,2025-12-13T12:48:00,ON_TIME,3.0,A17,VT-E013,173.0,0,IndiGo,A321neo,ACARS_v2,False,False
101330,6E3960,JAI,GAU,2025-12-19T11:45:00,2025-12-19T12:05:00,DELAYED,20.0,C1,VT-E017,178.0,0,IndiGo,A321neo,ACARS_v2,False,False
100977,6E4776,LKO,SXR,2025-12-14T07:15:00,2025-12-14T07:17:00,ON_TIME,,,VT-C052,170.0,0,IndiGo,A320neo,ACARS_v2,False,True
101344,6E1573,GAU,CCU,2025-12-20T05:30:00,2025-12-20T05:35:00,ON_TIME,,,VT-C009,140.0,1,IndiGo,A321neo,ACARS_v2,False,True
101656,6E1944,BLR,JAI,2025-12-24T18:00:00,,CANCELLED,,,VT-B052,,0,IndiGo,A321,ACARS_v2,False,False
100188,6E613,MAA,ATQ,2025-12-03T15:15:00,2025-12-03T15:19:00,ON_TIME,4.0,D7,VT-E030,180.0,0,IndiGo,A320neo,ACARS_v2,False,False
100122,6E761,GOI,ATQ,2025-12-02T07:15:00,2025-12-02T07:19:00,ON_TIME,,,VT-A010,160.0,0,IndiGo,A320,ACARS_v2,False,True
100904,6E2794,PAT,PNQ,2025-12-13T11:00:00,2025-12-13T12:24:00,DELAYED,84.0,B22,VT-B025,163.0,0,IndiGo,A321neo,ACARS_v2,False,False
100013,6E2463,ATQ,IXC,2025-12-01T05:45:00,2025-12-01T05:47:00,ON_TIME,2.0,E21,VT-C021,184.0,1,IndiGo,A321,ACARS_v2,False,False
101470,6E5644,CCU,PNQ,2025-12-21T16:00:00,2025-12-21T16:05:00,ON_TIME,5.0,E3,VT-C052,171.0,0,IndiGo,A320neo,ACARS_v2,False,False
100716,6E8533,MAA,BOM,2025-12-11T04:15:00,2025-12-11T04:15:00,ON_TIME,0.0,D10,VT-B005,143.0,1,IndiGo,A321,ACARS_v2,False,False
100588,6E7655,IXB,PNQ,2025-12-09T14:15:00,,CANCELLED,,,VT-A045,,0,IndiGo,A320,ACARS_v2,False,False
101632,6E2726,SXR,JAI,2025-12-24T02:30:00,2025-12-24T02:34:00,ON_TIME,4.0,D8,VT-D010,166.0,1,IndiGo,A320,ACARS_v2,False,False
100220,6E6752,PAT,GOI,2025-12-04T10:00:00,,CANCELLED,,,VT-C008,,0,IndiGo,A321neo,ACARS_v2,False,False
101713,6E6707,MAA,JAI,2025-12-25T14:30:00,2025-12-25T14:39:00,ON_TIME,9.0,D14,VT-D001,161.0,0,IndiGo,A320,ACARS_v2,False,False
100746,6E2856,BOM,PNQ,2025-12-11T18:15:00,2025-12-11T18:20:00,ON_TIME,5.0,E15,VT-A009,178.0,0,IndiGo,A321neo,ACARS_v2,False,False
100891,6E1286,BOM,AMD,2025-12-13T17:00:00,,CANCELLED,,,VT-C032,,0,IndiGo,A320,ACARS_v2,False,False
101263,6E5450,AMD,COK,2025-12-19T05:30:00,2025-12-19T06:34:00,DELAYED,64.0,E23,VT-E053,179.0,1,IndiGo,A321,ACARS_v2,False,False
101078,6E3149,JAI,SXR,2025-12-16T15:30:00,2025-12-16T15:36:00,ON_TIME,6.0,B13,VT-B012,140.0,0,IndiGo,A320,ACARS_v2,False,False
100300,6E1266,JAI,ATQ,2025-12-05T19:30:00,,CANCELLED,,,VT-E009,,0,IndiGo,A320,ACARS_v2,False,False
100503,6E6736,DEL,HYD,2025-12-08T15:30:00,,CANCELLED,,,VT-C041,,0,IndiGo,A321neo,ACARS_v2,False,False
100609,6E5105,VNS,IXB,2025-12-09T05:30:00,2025-12-09T05:30:00,ON_TIME,0.0,B21,VT-B058,152.0,1,IndiGo,A320neo,ACARS_v2,False,False
101399,6E896,JAI,PAT,2025-12-20T23:45:00,2025-12-20T23:45:00,ON_TIME,,,VT-A046,166.0,1,IndiGo,A321neo,ACARS_v2,False,True
100116,6E5744,DEL,HYD,2025-12-02T12:15:00,2025-12-02T12:22:00,ON_TIME,7.0,C3,VT-D041,153.0,0,IndiGo,A320neo,ACARS_v2,False,False
100795,6E8994,DEL,BOM,2025-12-12T13:45:00,2025-12-12T13:49:00,ON_TIME,4.0,B3,VT-E013,174.0,0,IndiGo,A321,ACARS_v2,False,False
100881,6E1787,DEL,IXB,2025-12-13T21:30:00,2025-12-13T21:34:00,ON_TIME,4.0,C5,VT-B055,140.0,0,IndiGo,A321neo,ACARS_v2,False,False
101262,6E4868,CCU,IXC,2025-12-19T13:15:00,2025-12-19T13:16:00,ON_TIME,1.0,B18,VT-E010,175.0,0,IndiGo,A320neo,ACARS_v2,False,False
100537,6E8484,JAI,SXR,2025-12-08T23:00:00,2025-12-08T23:09:00,ON_TIME,9.0,D7,VT-B023,169.0,1,IndiGo,A321neo,ACARS_v2,False,False
101080,6E4205,MAA,GAU,2025-12-16T13:30:00,2025-12-16T13:37:00,ON_TIME,,,VT-B049,173.0,0,IndiGo,A321,ACARS_v2,False,True
101954,6E2713,DEL,BLR,2025-12-28T17:15:00,2025-12-28T17:20:00,ON_TIME,5.0,D13,VT-C030,140.0,0,IndiGo,A320,ACARS_v2,False,False
100626,6E934,VNS,CCU,2025-12-09T03:00:00,2025-12-09T03:02:00,ON_TIME,2.0,D11,VT-E039,146.0,1,IndiGo,A320,ACARS_v2,False,False
101488,6E6726,ATQ,JAI,2025-12-22T13:00:00,2025-12-22T13:05:00,ON_TIME,5.0,E11,VT-B019,185.0,0,IndiGo,A320neo,ACARS_v2,False,False
101077,6E3790,BLR,CCU,2025-12-16T11:15:00,2025-12-16T11:15:00,ON_TIME,,,VT-E041,185.0,0,IndiGo,A321neo,ACARS_v2,False,True
102043,6E2560,COK,HYD,2025-12-30T15:30:00,2025-12-30T15:30:00,ON_TIME,0.0,E7,VT-C011,182.0,0,IndiGo,A320neo,ACARS_v2,False,False
