flight_id,flight_number,origin,destination,scheduled_dep,actual_dep,status,delay_minutes,gate,tail_number,passengers,is_night_flight,airline,aircraft_type,source_system,missing_passenger_flag,missing_gate_flag
101862,6E8772,DEL,CCU,2025-11-27T13:30:00,2025-11-27T15:35:00,DELAYED,125.0,A13,VT-E026,173.0,0,IndiGo,A321neo,ACARS_v2,False,False
101316,6E7606,COK,GOI,2025-11-19T04:00:00,2025-11-19T04:07:00,ON_TIME,7.0,D16,VT-B047,151.0,1,IndiGo,A321neo,ACARS_v2,False,False
100199,6E1537,COK,LKO,2025-11-03T17:15:00,2025-11-03T17:22:00,ON_TIME,7.0,E16,VT-D023,161.0,0,IndiGo,A321neo,ACARS_v2,False,False
101571,6E6574,JAI,IXB,2025-11-23T22:15:00,2025-11-23T22:19:00,ON_TIME,4.0,C13,VT-B048,158.0,0,IndiGo,A320,ACARS_v2,False,False
100469,6E4697,SXR,ATQ,2025-11-07T13:15:00,,CANCELLED,,,VT-D027,,0,IndiGo,A320,ACARS_v2,False,False
101792,6E8475,AMD,MAA,2025-11-26T21:00:00,2025-11-26T21:06:00,ON_TIME,6.0,A9,VT-E012,178.0,0,IndiGo,A321neo,ACARS_v2,False,False
101302,6E4013,DEL,MAA,2025-11-19T11:45:00,2025-11-19T13:58:00,DELAYED,133.0,E5,VT-D025,185.0,0,IndiGo,A320,ACARS_v2,False,False
100208,6E4450,PAT,PNQ,2025-11-03T18:00:00,2025-11-03T18:10:00,ON_TIME,10.0,D4,VT-C052,143.0,0,IndiGo,A321neo,ACARS_v2,False,False
102091,6E5208,VNS,GOI,2025-11-30T12:45:00,2025-11-30T12:51:00,ON_TIME,6.0,D13,VT-C045,179.0,0,IndiGo,A321neo,ACARS_v2,False,False
100735,6E1492,HYD,ATQ,2025-11-11T18:45:00,,DELAYED,4.0,E17,VT-D011,145.0,0,IndiGo,A320neo,ACARS_v2,False,False
101575,6E2491,BOM,GAU,2025-11-23T22:30:00,2025-11-23T22:39:00,ON_TIME,9.0,D13,VT-B031,174.0,0,IndiGo,A320neo,ACARS_v2,False,False
101374,6E8391,BOM,GOI,2025-11-20T20:30:00,2025-11-20T20:33:00,ON_TIME,3.0,C15,VT-B034,163.0,0,IndiGo,A321,ACARS_v2,False,False
101194,6E9963,GOI,VNS,2025-11-18T01:30:00,2025-11-18T01:32:00,ON_TIME,2.0,C24,VT-A016,151.0,1,IndiGo,A320neo,ACARS_v2,False,False
100904,6E9030,BLR,HYD,2025-11-13T01:45:00,2025-11-13T01:46:00,ON_TIME,1.0,B3,VT-B032,166.0,1,IndiGo,A320,ACARS_v2,False,False
101630,6E8476,IXB,SXR,2025-11-24T06:00:00,2025-11-24T06:07:00,ON_TIME,7.0,E16,VT-E006,148.0,0,IndiGo,A320,ACARS_v2,False,False
100769,6E1093,LKO,HYD,2025-11-11T12:45:00,2025-11-11T12:45:00,ON_TIME,0.0,E16,VT-B010,145.0,0,IndiGo,A320,ACARS_v2,False,False
101298,6E512,BOM,BHO,2025-11-19T09:00:00,2025-11-19T09:09:00,ON_TIME,9.0,B18,VT-A056,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
101414,6E1875,BHO,JAI,2025-11-21T03:15:00,2025-11-21T03:20:00,ON_TIME,5.0,E21,VT-E041,149.0,1,IndiGo,A320,ACARS_v2,False,False
100286,6E5318,GAU,LKO,2025-11-05T09:45:00,,CANCELLED,,,VT-A047,,0,IndiGo,A320neo,ACARS_v2,False,False
102030,6E3090,BHO,DEL,2025-11-29T02:00:00,2025-11-29T02:06:00,ON_TIME,6.0,C2,VT-E034,163.0,1,IndiGo,A321neo,ACARS_v2,False,False
100265,6E5959,CCU,IXC,2025-11-04T17:00:00,2025-11-04T17:04:00,ON_TIME,4.0,C17,VT-E025,142.0,0,IndiGo,A321neo,ACARS_v2,False,False
100438,6E9787,BHO,SXR,2025-11-07T22:15:00,2025-11-08T00:19:00,DELAYED,124.0,D18,VT-C022,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
101433,6E1772,PAT,GOI,2025-11-21T20:00:00,2025-11-21T20:05:00,ON_TIME,5.0,E17,VT-A027,170.0,0,IndiGo,A320neo,ACARS_v2,False,False
101427,6E4514,JAI,COK,2025-11-21T07:45:00,2025-11-21T07:49:00,ON_TIME,4.0,D24,VT-A059,172.0,0,IndiGo,A320,ACARS_v2,False,False
101704,6E8410,SXR,DEL,2025-11-25T06:00:00,2025-11-25T06:07:00,ON_TIME,7.0,C2,VT-E023,174.0,0,IndiGo,A320,ACARS_v2,False,False
100612,6E1469,PNQ,GOI,2025-11-09T01:15:00,2025-11-09T04:10:00,DELAYED,175.0,D15,VT-A028,154.0,1,IndiGo,A320neo,ACARS_v2,False,False
101356,6E6763,ATQ,PAT,2025-11-20T17:45:00,2025-11-20T17:51:00,ON_TIME,6.0,E10,VT-C059,155.0,0,IndiGo,A320,ACARS_v2,False,False
100545,6E5868,VNS,DEL,2025-11-08T16:15:00,2025-11-08T16:16:00,ON_TIME,1.0,E15,VT-E034,180.0,0,IndiGo,A321,ACARS_v2,False,False
102071,6E8769,PAT,COK,2025-11-30T04:00:00,2025-11-30T04:06:00,ON_TIME,6.0,C16,VT-D036,156.0,1,IndiGo,A321neo,ACARS_v2,False,False
101357,6E2597,PAT,IXB,2025-11-20T01:00:00,2025-11-20T01:10:00,ON_TIME,10.0,E8,VT-C048,174.0,1,IndiGo,A321neo,ACARS_v2,False,False
100817,6E1878,BHO,PNQ,2025-11-12T20:00:00,2025-11-12T20:05:00,ON_TIME,5.0,B1,VT-E030,178.0,0,IndiGo,A320,ACARS_v2,False,False
102037,6E4002,LKO,MAA,2025-11-30T15:30:00,2025-11-30T15:31:00,ON_TIME,1.0,D11,VT-A002,156.0,0,IndiGo,A321neo,ACARS_v2,False,False
100889,6E2314,BHO,PNQ,2025-11-13T22:30:00,2025-11-13T22:38:00,ON_TIME,8.0,A16,VT-E057,159.0,0,IndiGo,A321neo,ACARS_v2,False,False
100502,6E3308,AMD,LKO,2025-11-08T08:45:00,2025-11-08T11:05:00,DELAYED,140.0,C19,VT-B029,154.0,0,IndiGo,A320,ACARS_v2,False,False
100335,6E8945,PAT,COK,2025-11-05T13:45:00,,CANCELLED,,,VT-C025,,0,IndiGo,A321,ACARS_v2,False,False
101616,6E7950,VNS,BHO,2025-11-24T04:00:00,2025-11-24T04:08:00,ON_TIME,8.0,E24,VT-D046,151.0,1,IndiGo,A321,ACARS_v2,False,False
101341,6E4001,JAI,IXB,2025-11-20T02:45:00,2025-11-20T02:50:00,ON_TIME,5.0,A8,VT-B008,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
101941,6E3716,PNQ,ATQ,2025-11-28T19:00:00,2025-11-28T19:01:00,ON_TIME,1.0,C11,VT-B047,145.0,0,IndiGo,A320,ACARS_v2,False,False
101285,6E797,LKO,AMD,2025-11-19T19:30:00,2025-11-19T19:30:00,ON_TIME,0.0,D24,VT-D002,164.0,0,IndiGo,A320,ACARS_v2,False,False
101150,6E9478,IXB,VNS,2025-11-17T08:45:00,2025-11-17T08:50:00,ON_TIME,5.0,B2,VT-A045,153.0,0,IndiGo,A321neo,ACARS_v2,False,False
101983,6E9324,BLR,GOI,2025-11-29T06:00:00,2025-11-29T06:06:00,ON_TIME,6.0,B13,VT-E036,172.0,0,IndiGo,A321neo,ACARS_v2,False,False
101960,6E7785,PNQ,DEL,2025-11-28T21:15:00,2025-11-28T21:22:00,ON_TIME,7.0,B20,VT-B018,184.0,0,IndiGo,A321neo,ACARS_v2,False,False
100215,6E5356,ATQ,CCU,2025-11-04T16:00:00,2025-11-04T16:10:00,ON_TIME,10.0,B11,VT-B002,148.0,0,IndiGo,A320neo,ACARS_v2,False,False
100735,6E1492,HYD,ATQ,2025-11-11T18:45:00,2025-11-11T18:49:00,ON_TIME,4.0,E17,VT-D011,145.0,0,IndiGo,A320neo,ACARS_v2,False,False
101735,6E2334,BLR,CCU,2025-11-25T21:45:00,2025-11-25T21:54:00,ON_TIME,9.0,B7,VT-A051,186.0,0,IndiGo,A320neo,ACARS_v2,False,False
100354,6E4142,BLR,GAU,2025-11-06T18:00:00,,CANCELLED,,,VT-D055,,0,IndiGo,A321,ACARS_v2,False,False
100542,6E2899,BHO,PNQ,2025-11-08T13:15:00,2025-11-08T13:19:00,ON_TIME,4.0,D11,VT-C014,184.0,0,IndiGo,A320,ACARS_v2,False,False
100598,6E1776,IXB,MAA,2025-11-09T20:30:00,2025-11-09T20:39:00,ON_TIME,9.0,E18,VT-C033,150.0,0,IndiGo,A321,ACARS_v2,False,False
100285,6E6880,IXC,CCU,2025-11-05T12:00:00,,CANCELLED,,,VT-C054,,0,IndiGo,A321neo,ACARS_v2,False,False
101103,6E905,VNS,AMD,2025-11-16T00:45:00,2025-11-16T00:52:00,ON_TIME,7.0,B16,VT-B046,168.0,1,IndiGo,A321,ACARS_v2,False,False
101989,6E9817,IXC,AMD,2025-11-29T00:00:00,2025-11-29T00:07:00,ON_TIME,7.0,D20,VT-C036,173.0,1,IndiGo,A321,ACARS_v2,False,False
101883,6E1923,VNS,SXR,2025-11-27T04:00:00,2025-11-27T05:28:00,DELAYED,88.0,D14,VT-D043,174.0,1,IndiGo,A320,ACARS_v2,False,False
101610,6E9137,IXB,AMD,2025-11-23T09:00:00,2025-11-23T09:48:00,DELAYED,48.0,C10,VT-E037,163.0,0,IndiGo,A320neo,ACARS_v2,False,False
101639,6E1756,PNQ,IXB,2025-11-24T17:30:00,2025-11-24T17:31:00,ON_TIME,1.0,A17,VT-A039,169.0,0,IndiGo,A321,ACARS_v2,False,False
100390,6E6541,ATQ,COK,2025-11-06T19:30:00,2025-11-06T19:30:00,ON_TIME,0.0,D8,VT-A026,160.0,0,IndiGo,A320,ACARS_v2,False,False
101097,6E7921,GOI,VNS,2025-11-16T15:15:00,2025-11-16T15:15:00,ON_TIME,0.0,E5,VT-A046,152.0,0,IndiGo,A320neo,ACARS_v2,False,False
101174,6E1969,IXC,SXR,2025-11-17T00:45:00,2025-11-17T00:55:00,ON_TIME,10.0,C24,VT-D026,150.0,1,IndiGo,A320,ACARS_v2,False,False
100416,6E1534,BHO,DEL,2025-11-06T20:00:00,,CANCELLED,,,VT-C032,,0,IndiGo,A320neo,ACARS_v2,False,False
101445,6E5212,VNS,BHO,2025-11-21T14:30:00,2025-11-21T14:30:00,ON_TIME,0.0,C3,VT-B054,173.0,0,IndiGo,A320,ACARS_v2,False,False
100169,6E7206,IXB,MAA,2025-11-03T23:15:00,2025-11-04T01:39:00,DELAYED,144.0,A6,VT-D043,158.0,1,IndiGo,A320neo,ACARS_v2,False,False
100708,6E9810,DEL,COK,2025-11-11T10:00:00,2025-11-11T10:02:00,ON_TIME,2.0,E4,VT-D043,172.0,0,IndiGo,A321,ACARS_v2,False,False
101958,6E1781,IXB,COK,2025-11-28T01:45:00,2025-11-28T01:45:00,ON_TIME,0.0,E24,VT-B010,169.0,1,IndiGo,A321neo,ACARS_v2,False,False
101080,6E2113,AMD,PAT,2025-11-16T11:45:00,2025-11-16T11:51:00,ON_TIME,6.0,E12,VT-E007,164.0,0,IndiGo,A320neo,ACARS_v2,False,False
100158,6E720,BHO,IXC,2025-11-03T09:30:00,,CANCELLED,,,VT-D039,,0,IndiGo,A320neo,ACARS_v2,False,False
100861,6E6896,JAI,HYD,2025-11-13T02:00:00,2025-11-13T04:11:00,DELAYED,131.0,D13,VT-B018,140.0,1,IndiGo,A321neo,ACARS_v2,False,False
100611,6E7537,BHO,IXB,2025-11-09T05:15:00,2025-11-09T05:16:00,ON_TIME,1.0,E3,VT-B015,142.0,1,IndiGo,A320neo,ACARS_v2,False,False
101048,6E1313,IXC,MAA,2025-11-15T17:30:00,2025-11-15T17:30:00,ON_TIME,0.0,E15,VT-D025,178.0,0,IndiGo,A320neo,ACARS_v2,False,False
101848,6E6556,PNQ,AMD,2025-11-27T09:30:00,2025-11-27T09:40:00,ON_TIME,10.0,D14,VT-C049,145.0,0,IndiGo,A321neo,ACARS_v2,False,False
100019,6E483,BHO,ATQ,2025-11-01T10:15:00,2025-11-01T10:25:00,ON_TIME,10.0,D13,VT-A028,162.0,0,IndiGo,A321neo,ACARS_v2,False,False
101263,6E2567,MAA,PAT,2025-11-19T20:15:00,2025-11-19T20:19:00,ON_TIME,4.0,A18,VT-D013,151.0,0,IndiGo,A320neo,ACARS_v2,False,False
101500,6E381,GOI,VNS,2025-11-22T04:30:00,2025-11-22T04:36:00,ON_TIME,6.0,B20,VT-D052,163.0,1,IndiGo,A321,ACARS_v2,False,False
101226,6E2979,ATQ,GAU,2025-11-18T18:15:00,2025-11-18T18:18:00,ON_TIME,3.0,D22,VT-A003,172.0,0,IndiGo,A320,ACARS_v2,False,False
100750,6E9503,BOM,PNQ,2025-11-11T05:15:00,2025-11-11T05:20:00,ON_TIME,5.0,D8,VT-A025,177.0,1,IndiGo,A321,ACARS_v2,False,False
102041,6E6863,MAA,SXR,2025-11-30T20:30:00,2025-11-30T21:01:00,DELAYED,31.0,E7,VT-B054,140.0,0,IndiGo,A320,ACARS_v2,False,False
100377,6E3992,PAT,ATQ,2025-11-06T01:45:00,,CANCELLED,,,VT-E052,,1,IndiGo,A321,ACARS_v2,False,False
100018,6E4751,IXB,PNQ,2025-11-01T08:15:00,2025-11-01T08:23:00,ON_TIME,8.0,D3,VT-D042,185.0,0,IndiGo,A320neo,ACARS_v2,False,False
102017,6E1884,AMD,VNS,2025-11-29T06:00:00,2025-11-29T06:08:00,ON_TIME,8.0,E8,VT-B025,170.0,0,IndiGo,A321neo,ACARS_v2,False,False
101345,6E8209,SXR,ATQ,2025-11-20T23:30:00,,DELAYED,7.0,A14,VT-C029,166.0,1,IndiGo,A320neo,ACARS_v2,False,False
100600,6E4234,BHO,GAU,2025-11-09T13:00:00,,CANCELLED,,,VT-B048,,0,IndiGo,A321,ACARS_v2,False,False
100426,6E1695,COK,BHO,2025-11-07T04:00:00,2025-11-07T04:09:00,ON_TIME,9.0,D21,VT-C029,153.0,1,IndiGo,A321,ACARS_v2,False,False
102051,6E9629,BLR,LKO,2025-11-30T05:00:00,2025-11-30T05:03:00,ON_TIME,3.0,B10,VT-B009,168.0,1,IndiGo,A320neo,ACARS_v2,False,False
101501,6E6584,PNQ,CCU,2025-11-22T15:00:00,2025-11-22T15:09:00,ON_TIME,9.0,A12,VT-D024,177.0,0,IndiGo,A321,ACARS_v2,False,False
101752,6E502,MAA,JAI,2025-11-26T10:15:00,2025-11-26T10:24:00,ON_TIME,9.0,E14,VT-E058,168.0,0,IndiGo,A320,ACARS_v2,False,False
100862,6E5161,SXR,GAU,2025-11-13T00:15:00,2025-11-13T00:16:00,ON_TIME,1.0,C11,VT-E016,153.0,1,IndiGo,A320,ACARS_v2,False,False
101484,6E3891,ATQ,COK,2025-11-22T03:45:00,2025-11-22T05:20:00,DELAYED,95.0,C8,VT-E011,142.0,1,IndiGo,A320neo,ACARS_v2,False,False
101745,6E1127,JAI,GOI,2025-11-25T14:15:00,2025-11-25T14:17:00,ON_TIME,2.0,B10,VT-E033,146.0,0,IndiGo,A321neo,ACARS_v2,False,False
100956,6E7510,LKO,PAT,2025-11-14T02:00:00,2025-11-14T02:09:00,ON_TIME,9.0,D24,VT-A038,158.0,1,IndiGo,A321neo,ACARS_v2,False,False
101464,6E819,SXR,IXB,2025-11-21T03:30:00,2025-11-21T03:40:00,ON_TIME,10.0,B15,VT-B011,154.0,1,IndiGo,A321,ACARS_v2,False,False
101825,6E6830,SXR,GOI,2025-11-27T19:15:00,2025-11-27T19:24:00,ON_TIME,9.0,B17,VT-B053,156.0,0,IndiGo,A321,ACARS_v2,False,False
100070,6E1486,DEL,PNQ,2025-11-01T06:45:00,2025-11-01T06:54:00,ON_TIME,9.0,A19,VT-E005,147.0,0,IndiGo,A321,ACARS_v2,False,False
100971,6E642,SXR,BOM,2025-11-14T16:45:00,,CANCELLED,,,VT-D032,,0,IndiGo,A321,ACARS_v2,False,False
101755,6E2182,MAA,BOM,2025-11-26T12:15:00,2025-11-26T13:55:00,DELAYED,100.0,C14,VT-C021,162.0,0,IndiGo,A320,ACARS_v2,False,False
102098,6E5669,IXC,IXB,2025-11-30T15:45:00,2025-11-30T17:09:00,DELAYED,84.0,A1,VT-E032,159.0,0,IndiGo,A321,ACARS_v2,False,False
101814,6E8826,GOI,COK,2025-11-26T21:45:00,2025-11-26T21:47:00,ON_TIME,2.0,A4,VT-C053,149.0,0,IndiGo,A320,ACARS_v2,False,False
101136,6E5203,CCU,BHO,2025-11-17T04:45:00,2025-11-17T04:55:00,ON_TIME,10.0,E6,VT-A041,152.0,1,IndiGo,A320,ACARS_v2,False,False
101416,6E6574,LKO,HYD,2025-11-21T06:45:00,2025-11-21T06:53:00,ON_TIME,8.0,A4,VT-E045,161.0,0,IndiGo,A321,ACARS_v2,False,False
102013,6E4241,DEL,MAA,2025-11-29T17:00:00,2025-11-29T17:09:00,ON_TIME,9.0,B17,VT-D001,175.0,0,IndiGo,A320neo,ACARS_v2,False,False
100945,6E2183,IXB,GAU,2025-11-14T20:15:00,2025-11-14T20:24:00,ON_TIME,9.0,D24,VT-A057,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
100833,6E9835,LKO,JAI,2025-11-12T15:30:00,2025-11-12T15:35:00,ON_TIME,5.0,E22,VT-D057,155.0,0,IndiGo,A320neo,ACARS_v2,False,False
100772,6E9342,COK,SXR,2025-11-12T16:00:00,2025-11-12T16:05:00,ON_TIME,5.0,D4,VT-E008,157.0,0,IndiGo,A320,ACARS_v2,False,False
100823,6E471,CCU,LKO,2025-11-12T18:15:00,2025-11-12T18:25:00,ON_TIME,10.0,A23,VT-B012,151.0,0,IndiGo,A320neo,ACARS_v2,False,False
101879,6E6542,VNS,MAA,2025-11-27T19:30:00,2025-11-27T19:33:00,ON_TIME,3.0,E13,VT-A008,163.0,0,IndiGo,A320neo,ACARS_v2,False,False
100489,6E9917,PAT,HYD,2025-11-07T15:15:00,2025-11-07T15:17:00,ON_TIME,2.0,C16,VT-B045,166.0,0,IndiGo,A321neo,ACARS_v2,False,False
101091,6E2629,BHO,JAI,2025-11-16T03:15:00,2025-11-16T03:16:00,ON_TIME,1.0,C14,VT-B054,168.0,1,IndiGo,A321neo,ACARS_v2,False,False
100065,6E682,IXB,CCU,2025-11-01T18:45:00,2025-11-01T18:51:00,ON_TIME,6.0,A3,VT-E014,177.0,0,IndiGo,A321neo,ACARS_v2,False,False
100830,6E4909,GAU,BLR,2025-11-12T00:00:00,2025-11-12T00:10:00,ON_TIME,10.0,D22,VT-B006,180.0,1,IndiGo,A321,ACARS_v2,False,False
100576,6E9822,IXC,CCU,2025-11-09T10:00:00,2025-11-09T10:01:00,ON_TIME,1.0,C4,VT-B041,175.0,0,IndiGo,A320neo,ACARS_v2,False,False
101350,6E4627,VNS,PNQ,2025-11-20T18:00:00,2025-11-20T18:10:00,ON_TIME,10.0,C2,VT-A008,153.0,0,IndiGo,A320,ACARS_v2,False,False
101668,6E4452,BOM,ATQ,2025-11-24T15:45:00,2025-11-24T15:52:00,ON_TIME,7.0,A21,VT-A007,178.0,0,IndiGo,A321,ACARS_v2,False,False
100574,6E3739,PAT,HYD,2025-11-09T13:00:00,2025-11-09T15:17:00,DELAYED,137.0,B9,VT-C013,157.0,0,IndiGo,A321neo,ACARS_v2,False,False
100080,6E4349,MAA,IXC,2025-11-02T01:00:00,2025-11-02T01:09:00,ON_TIME,9.0,C12,VT-A021,154.0,1,IndiGo,A320,ACARS_v2,False,False
100273,6E6218,BHO,VNS,2025-11-04T18:15:00,2025-11-04T18:23:00,ON_TIME,8.0,D23,VT-B054,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
100874,6E9048,GAU,SXR,2025-11-13T23:45:00,2025-11-13T23:46:00,ON_TIME,1.0,E14,VT-D029,169.0,1,IndiGo,A320neo,ACARS_v2,False,False
100548,6E186,LKO,GOI,2025-11-08T11:15:00,,CANCELLED,,,VT-C041,,0,IndiGo,A320,ACARS_v2,False,False
102094,6E6407,CCU,VNS,2025-11-30T12:45:00,2025-11-30T12:51:00,ON_TIME,6.0,C9,VT-A019,178.0,0,IndiGo,A320,ACARS_v2,False,False
102028,6E4154,CCU,BOM,2025-11-29T12:00:00,2025-11-29T12:07:00,ON_TIME,7.0,A22,VT-E023,163.0,0,IndiGo,A321,ACARS_v2,False,False
102100,6E2486,AMD,SXR,2025-11-30T00:45:00,2025-11-30T00:54:00,ON_TIME,9.0,B3,VT-B037,149.0,1,IndiGo,A320neo,ACARS_v2,False,False
100960,6E6122,LKO,CCU,2025-11-14T20:15:00,2025-11-14T20:19:00,ON_TIME,4.0,D1,VT-E016,184.0,0,IndiGo,A320neo,ACARS_v2,False,False
102090,6E9675,SXR,BLR,2025-11-30T02:00:00,2025-11-30T03:59:00,DELAYED,119.0,B13,VT-A054,151.0,1,IndiGo,A321neo,ACARS_v2,False,False
101447,6E6369,PAT,DEL,2025-11-21T06:45:00,2025-11-21T06:55:00,ON_TIME,10.0,B18,VT-B025,158.0,0,IndiGo,A321neo,ACARS_v2,False,False
100331,6E5300,MAA,GAU,2025-11-05T08:30:00,,CANCELLED,,,VT-E022,,0,IndiGo,A321neo,ACARS_v2,False,False
101678,6E6321,GOI,ATQ,2025-11-24T05:30:00,2025-11-24T07:36:00,DELAYED,126.0,A7,VT-E048,155.0,1,IndiGo,A321,ACARS_v2,False,False
101863,6E5666,ATQ,PAT,2025-11-27T18:15:00,2025-11-27T18:21:00,ON_TIME,6.0,A16,VT-E052,168.0,0,IndiGo,A321neo,ACARS_v2,False,False
101131,6E3440,COK,DEL,2025-11-17T04:15:00,2025-11-17T04:18:00,ON_TIME,3.0,A3,VT-C003,181.0,1,IndiGo,A321,ACARS_v2,False,False
101402,6E3598,BHO,COK,2025-11-21T06:15:00,2025-11-21T06:24:00,ON_TIME,9.0,A19,VT-B051,147.0,0,IndiGo,A321neo,ACARS_v2,False,False
101633,6E6571,LKO,IXB,2025-11-24T02:45:00,,CANCELLED,0.0,D10,VT-D022,157.0,1,IndiGo,A321,ACARS_v2,False,False
101646,6E8526,BHO,VNS,2025-11-24T15:45:00,2025-11-24T17:38:00,DELAYED,113.0,E4,VT-C022,182.0,0,IndiGo,A320,ACARS_v2,False,False
100726,6E5222,MAA,ATQ,2025-11-11T12:30:00,2025-11-11T12:40:00,ON_TIME,10.0,D18,VT-C038,145.0,0,IndiGo,A321neo,ACARS_v2,False,False
100906,6E2286,JAI,IXB,2025-11-13T10:45:00,2025-11-13T10:53:00,ON_TIME,8.0,A10,VT-A050,160.0,0,IndiGo,A321neo,ACARS_v2,False,False
101955,6E7855,BLR,DEL,2025-11-28T17:15:00,2025-11-28T17:16:00,ON_TIME,1.0,A18,VT-D038,152.0,0,IndiGo,A321,ACARS_v2,False,False
101138,6E1203,HYD,IXB,2025-11-17T09:45:00,2025-11-17T09:50:00,ON_TIME,5.0,B7,VT-A045,167.0,0,IndiGo,A321neo,ACARS_v2,False,False
101439,6E606,BOM,COK,2025-11-21T23:45:00,2025-11-22T01:33:00,DELAYED,108.0,A3,VT-A041,172.0,1,IndiGo,A321,ACARS_v2,False,False
100550,6E9350,PNQ,IXB,2025-11-08T13:15:00,2025-11-08T13:17:00,ON_TIME,2.0,E11,VT-C017,181.0,0,IndiGo,A320,ACARS_v2,False,False
100060,6E1876,IXC,GAU,2025-11-01T03:00:00,2025-11-01T03:01:00,ON_TIME,1.0,A1,VT-E045,150.0,1,IndiGo,A321,ACARS_v2,False,False
101443,6E7577,IXC,ATQ,2025-11-21T02:45:00,2025-11-21T02:55:00,ON_TIME,10.0,D13,VT-C058,177.0,1,IndiGo,A321neo,ACARS_v2,False,False
101629,6E1792,DEL,CCU,2025-11-24T19:45:00,2025-11-24T19:45:00,ON_TIME,0.0,E21,VT-A004,183.0,0,IndiGo,A321,ACARS_v2,False,False
100894,6E744,BHO,JAI,2025-11-13T20:00:00,2025-11-13T20:09:00,ON_TIME,9.0,D11,VT-A042,171.0,0,IndiGo,A321neo,ACARS_v2,False,False
101483,6E9652,LKO,SXR,2025-11-22T07:45:00,2025-11-22T07:50:00,ON_TIME,5.0,B1,VT-B021,150.0,0,IndiGo,A321,ACARS_v2,False,False
102050,6E2137,BLR,HYD,2025-11-30T01:30:00,2025-11-30T01:34:00,ON_TIME,4.0,C12,VT-E005,180.0,1,IndiGo,A321,ACARS_v2,False,False
100628,6E7333,HYD,CCU,2025-11-09T02:00:00,2025-11-09T02:00:00,ON_TIME,0.0,A18,VT-B059,148.0,1,IndiGo,A320,ACARS_v2,False,False
101071,6E1257,VNS,PAT,2025-11-16T00:30:00,2025-11-16T00:35:00,ON_TIME,5.0,B3,VT-C054,162.0,1,IndiGo,A321neo,ACARS_v2,False,False
100367,6E3569,AMD,PNQ,2025-11-06T19:00:00,2025-11-06T20:22:00,DELAYED,82.0,E20,VT-E008,149.0,0,IndiGo,A320,ACARS_v2,False,False
100221,6E4760,HYD,PAT,2025-11-04T02:15:00,2025-11-04T02:18:00,ON_TIME,3.0,B14,VT-E046,179.0,1,IndiGo,A321,ACARS_v2,False,False
101766,6E4248,HYD,SXR,2025-11-26T20:00:00,2025-11-26T20:08:00,ON_TIME,8.0,A22,VT-B045,167.0,0,IndiGo,A320,ACARS_v2,False,False
100244,6E4785,IXC,BOM,2025-11-04T17:30:00,,CANCELLED,,,VT-A051,,0,IndiGo,A321,ACARS_v2,False,False
100382,6E5405,ATQ,HYD,2025-11-06T18:45:00,2025-11-06T18:52:00,ON_TIME,7.0,E13,VT-E007,149.0,0,IndiGo,A321,ACARS_v2,False,False
101361,6E3518,AMD,CCU,2025-11-20T23:45:00,2025-11-20T23:46:00,ON_TIME,1.0,A6,VT-A056,158.0,1,IndiGo,A320neo,ACARS_v2,False,False
101055,6E1604,MAA,GAU,2025-11-16T23:45:00,2025-11-16T23:45:00,ON_TIME,0.0,E24,VT-E014,148.0,1,IndiGo,A320,ACARS_v2,False,False
101349,6E2002,VNS,IXB,2025-11-20T21:30:00,2025-11-20T22:07:00,DELAYED,37.0,C5,VT-E024,159.0,0,IndiGo,A320neo,ACARS_v2,False,False
101104,6E8394,GOI,DEL,2025-11-16T23:00:00,2025-11-16T23:08:00,ON_TIME,8.0,E23,VT-E015,164.0,1,IndiGo,A321,ACARS_v2,False,False
100062,6E2220,DEL,IXC,2025-11-01T06:30:00,2025-11-01T06:46:00,DELAYED,16.0,C8,VT-A054,161.0,0,IndiGo,A320neo,ACARS_v2,False,False
101669,6E6039,SXR,JAI,2025-11-24T01:45:00,2025-11-24T01:46:00,ON_TIME,1.0,D12,VT-D009,140.0,1,IndiGo,A321neo,ACARS_v2,False,False
102021,6E2759,JAI,MAA,2025-11-29T04:00:00,2025-11-29T04:01:00,ON_TIME,1.0,B1,VT-B040,153.0,1,IndiGo,A321,ACARS_v2,False,False
102082,6E2673,JAI,BHO,2025-11-30T09:00:00,2025-11-30T09:07:00,ON_TIME,7.0,B14,VT-E057,183.0,0,IndiGo,A321neo,ACARS_v2,False,False
101326,6E7567,AMD,GOI,2025-11-19T05:15:00,2025-11-19T05:25:00,ON_TIME,10.0,A24,VT-E036,148.0,1,IndiGo,A320,ACARS_v2,False,False
100520,6E680,CCU,GOI,2025-11-08T14:45:00,2025-11-08T14:51:00,ON_TIME,6.0,D20,VT-D037,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
101073,6E4646,MAA,IXB,2025-11-16T08:00:00,2025-11-16T08:02:00,ON_TIME,2.0,C15,VT-B041,154.0,0,IndiGo,A321neo,ACARS_v2,False,False
