flight_id,flight_number,airline_name,iata_code,from_airport,to_airport,sched_departure,actual_departure,flight_status,delay_min,tail_no,pax_count,is_night,report_date,data_source
201238,AI4965,AirIndia,AI,PAT,PNQ,2025-12-13T21:15:00,2025-12-13T21:20:00,ON_TIME,5,VT-B010,134,0,2025-12-13,DGCA_PORTAL
201239,AI1067,AirIndia,AI,GOI,CCU,2025-12-13T15:30:00,2025-12-13T15:39:00,ON_TIME,9,VT-B010,127,0,2025-12-13,OAG_FEED
201240,AI4146,AI,AI,PAT,IXB,2025-12-13T03:00:00,2025-12-13T03:02:00,ON_TIME,2,VT-B042,192,1,2025-12-13,AIRLINE_API
201241,AI3300,AirIndia,AI,AMD,BOM,2025-12-13T09:45:00,2025-12-13T09:54:00,ON_TIME,9,VT-D017,183,0,2025-12-13,AIRLINE_API
201242,AI900,AirIndia,AI,BOM,VNS,2025-12-13T18:15:00,2025-12-13T18:21:00,ON_TIME,6,VT-A047,141,0,2025-12-13,DGCA_PORTAL
201243,AI1889,AirIndia,AI,VNS,PAT,2025-12-13T18:00:00,2025-12-13T18:08:00,ON_TIME,8,VT-A002,186,0,2025-12-13,OAG_FEED
201244,AI2216,AI,AI,BHO,IXC,2025-12-13T22:00:00,2025-12-13T22:10:00,ON_TIME,10,VT-B010,208,0,2025-12-13,OAG_FEED
201245,AI4596,AirIndia,AI,AMD,VNS,2025-12-13T23:00:00,,ON_TIME,,VT-A056,162,1,2025-12-13,AIRLINE_API
201246,AI3323,AirIndia,AI,AMD,MAA,2025-12-13T22:45:00,2025-12-13T22:51:00,ON_TIME,6,VT-D036,209,0,2025-12-13,OAG_FEED
201247,AI884,AirIndia,AI,BLR,JAI,2025-12-13T20:30:00,,ON_TIME,,VT-A032,104,0,2025-12-13,OAG_FEED
201248,AI4844,AirIndia,AI,AMD,BHO,2025-12-13T02:00:00,2025-12-13T02:05:00,ON_TIME,5,VT-D054,209,1,2025-12-13,OAG_FEED
201249,AI4481,AirIndia,AI,PNQ,IXB,2025-12-14T02:00:00,2025-12-14T02:05:00,ON_TIME,5,VT-A038,176,1,2025-12-14,DGCA_PORTAL
201250,AI1484,AI,AI,PNQ,COK,2025-12-14T00:15:00,2025-12-14T00:24:00,ON_TIME,9,VT-D029,174,1,2025-12-14,AIRLINE_API
201251,AI222,AI,AI,VNS,ATQ,2025-12-14T10:15:00,,ON_TIME,,VT-B004,110,0,2025-12-14,AIRLINE_API
201252,AI2121,AirIndia,AI,LKO,BOM,2025-12-14T09:15:00,2025-12-14T09:19:00,ON_TIME,4,VT-D015,185,0,2025-12-14,OAG_FEED
201253,AI2345,AirIndia,AI,DEL,CCU,2025-12-14T14:30:00,2025-12-14T14:31:00,ON_TIME,1,VT-A055,168,0,2025-12-14,OAG_FEED
201254,AI4209,AirIndia,AI,IXB,BOM,2025-12-14T07:30:00,2025-12-14T07:39:00,ON_TIME,9,VT-A025,195,0,2025-12-14,OAG_FEED
201255,AI870,AirIndia,AI,JAI,COK,2025-12-14T12:30:00,2025-12-14T12:34:00,ON_TIME,4,VT-D025,104,0,2025-12-14,AIRLINE_API
201256,AI841,AirIndia,AI,AMD,SXR,2025-12-14T14:45:00,,CANCELLED,,VT-B024,,0,2025-12-14,OAG_FEED
201257,AI2479,AirIndia,AI,MAA,JAI,2025-12-14T05:00:00,,ON_TIME,,VT-C001,104,1,2025-12-14,OAG_FEED
201258,AI419,AirIndia,AI,IXB,GOI,2025-12-14T19:30:00,2025-12-14T19:34:00,ON_TIME,4,VT-D017,147,0,2025-12-14,OAG_FEED
201259,AI4944,AirIndia,AI,GAU,ATQ,2025-12-14T23:45:00,2025-12-14T23:53:00,ON_TIME,8,VT-D002,175,1,2025-12-14,OAG_FEED
201260,AI3174,AI,AI,ATQ,BLR,2025-12-14T17:45:00,2025-12-14T17:54:00,ON_TIME,9,VT-B050,119,0,2025-12-14,OAG_FEED
201261,AI2536,AirIndia,AI,IXC,DEL,2025-12-15T23:00:00,2025-12-15T23:07:00,ON_TIME,7,VT-A017,198,1,2025-12-15,DGCA_PORTAL
201262,AI4134,AI,AI,BOM,BHO,2025-12-15T14:30:00,2025-12-15T14:32:00,ON_TIME,2,VT-C040,147,0,2025-12-15,OAG_FEED
201263,AI2923,AI,AI,COK,DEL,2025-12-15T07:30:00,2025-12-15T07:36:00,ON_TIME,6,VT-B005,199,0,2025-12-15,OAG_FEED
201264,AI3320,AirIndia,AI,GAU,BLR,2025-12-15T19:30:00,,ON_TIME,,VT-B019,190,0,2025-12-15,DGCA_PORTAL
201265,AI504,AirIndia,AI,MAA,DEL,2025-12-15T13:30:00,2025-12-15T14:24:00,DELAYED,54,VT-A026,174,0,2025-12-15,AIRLINE_API
201266,AI969,AirIndia,AI,MAA,AMD,2025-12-15T16:15:00,2025-12-15T16:19:00,ON_TIME,4,VT-C047,165,0,2025-12-15,DGCA_PORTAL
201267,AI3321,AirIndia,AI,ATQ,GOI,2025-12-15T09:15:00,2025-12-15T09:21:00,ON_TIME,6,VT-E059,157,0,2025-12-15,AIRLINE_API
201268,AI3879,AirIndia,AI,GOI,HYD,2025-12-15T23:15:00,,ON_TIME,,VT-B006,133,1,2025-12-15,OAG_FEED
201269,AI2691,AirIndia,AI,IXC,BLR,2025-12-15T15:15:00,2025-12-15T15:19:00,ON_TIME,4,VT-D003,113,0,2025-12-15,DGCA_PORTAL
201270,AI1171,AirIndia,AI,CCU,COK,2025-12-15T14:00:00,2025-12-15T14:04:00,ON_TIME,4,VT-E019,113,0,2025-12-15,OAG_FEED
201271,AI4658,AirIndia,AI,IXC,PAT,2025-12-15T14:00:00,2025-12-15T14:10:00,ON_TIME,10,VT-C014,216,0,2025-12-15,OAG_FEED
201272,AI4685,AirIndia,AI,VNS,LKO,2025-12-15T15:30:00,2025-12-15T15:33:00,ON_TIME,3,VT-C017,178,0,2025-12-15,DGCA_PORTAL
201273,AI813,AirIndia,AI,DEL,LKO,2025-12-16T17:45:00,2025-12-16T17:51:00,ON_TIME,6,VT-A017,172,0,2025-12-16,OAG_FEED
201274,AI2140,AirIndia,AI,HYD,SXR,2025-12-16T23:30:00,,ON_TIME,,VT-E018,190,1,2025-12-16,OAG_FEED
201275,AI3728,AI,AI,SXR,DEL,2025-12-16T03:30:00,2025-12-16T03:37:00,ON_TIME,7,VT-A008,210,1,2025-12-16,OAG_FEED
201276,AI3380,AirIndia,AI,GAU,LKO,2025-12-16T21:30:00,2025-12-16T21:34:00,ON_TIME,4,VT-D006,101,0,2025-12-16,AIRLINE_API
201277,AI2578,AirIndia,AI,LKO,SXR,2025-12-16T14:45:00,2025-12-16T14:49:00,ON_TIME,4,VT-B015,145,0,2025-12-16,OAG_FEED
201278,AI2793,AirIndia,AI,BHO,LKO,2025-12-16T01:00:00,2025-12-16T01:02:00,ON_TIME,2,VT-E059,215,1,2025-12-16,AIRLINE_API
201279,AI3417,AirIndia,AI,VNS,HYD,2025-12-16T14:15:00,2025-12-16T14:22:00,ON_TIME,7,VT-D022,192,0,2025-12-16,AIRLINE_API
201280,AI2805,AirIndia,AI,BOM,CCU,2025-12-16T19:30:00,,ON_TIME,,VT-A043,189,0,2025-12-16,OAG_FEED
201281,AI311,AirIndia,AI,SXR,BLR,2025-12-16T02:45:00,2025-12-16T02:53:00,ON_TIME,8,VT-B049,215,1,2025-12-16,AIRLINE_API
201282,AI2828,AirIndia,AI,BOM,IXB,2025-12-16T14:45:00,2025-12-16T14:46:00,ON_TIME,1,VT-C020,120,0,2025-12-16,OAG_FEED
201283,AI3228,AirIndia,AI,PAT,AMD,2025-12-16T21:30:00,2025-12-16T21:39:00,ON_TIME,9,VT-C029,112,0,2025-12-16,DGCA_PORTAL
201284,AI1323,AirIndia,AI,SXR,IXC,2025-12-16T09:15:00,2025-12-16T09:20:00,ON_TIME,5,VT-C030,195,0,2025-12-16,DGCA_PORTAL
201285,AI2030,AI,AI,IXC,BLR,2025-12-17T11:00:00,2025-12-17T11:02:00,ON_TIME,2,VT-E033,172,0,2025-12-17,DGCA_PORTAL
201286,AI3834,AirIndia,AI,JAI,BOM,2025-12-17T04:00:00,2025-12-17T04:01:00,ON_TIME,1,VT-C003,214,1,2025-12-17,OAG_FEED
201287,AI4174,AirIndia,AI,HYD,MAA,2025-12-17T11:30:00,2025-12-17T11:33:00,ON_TIME,3,VT-D009,213,0,2025-12-17,DGCA_PORTAL
201288,AI2636,AirIndia,AI,CCU,BLR,2025-12-17T10:00:00,2025-12-17T10:10:00,ON_TIME,10,VT-E050,121,0,2025-12-17,DGCA_PORTAL
201289,AI3916,AirIndia,AI,MAA,DEL,2025-12-17T18:30:00,2025-12-17T18:31:00,ON_TIME,1,VT-E039,187,0,2025-12-17,DGCA_PORTAL
201290,AI1560,AirIndia,AI,SXR,BLR,2025-12-17T00:15:00,2025-12-17T00:21:00,ON_TIME,6,VT-B036,150,1,2025-12-17,DGCA_PORTAL
201291,AI1559,AirIndia,AI,PAT,IXB,2025-12-17T20:00:00,2025-12-17T20:06:00,ON_TIME,6,VT-E037,141,0,2025-12-17,DGCA_PORTAL
201292,AI1146,AI,AI,BHO,SXR,2025-12-17T01:00:00,2025-12-17T01:01:00,ON_TIME,1,VT-C031,187,1,2025-12-17,OAG_FEED
201293,AI4675,AI,AI,PNQ,DEL,2025-12-17T03:00:00,2025-12-17T03:03:00,ON_TIME,3,VT-C048,176,1,2025-12-17,OAG_FEED
201294,AI2430,AirIndia,AI,VNS,BLR,2025-12-17T21:30:00,2025-12-17T23:36:00,DELAYED,126,VT-E043,143,0,2025-12-17,OAG_FEED
201295,AI1783,AirIndia,AI,SXR,ATQ,2025-12-17T15:45:00,,ON_TIME,,VT-B039,176,0,2025-12-17,DGCA_PORTAL
201296,AI3429,AI,AI,JAI,PAT,2025-12-17T16:45:00,2025-12-17T16:55:00,ON_TIME,10,VT-E014,147,0,2025-12-17,DGCA_PORTAL
201297,AI3067,AirIndia,AI,VNS,SXR,2025-12-18T18:45:00,2025-12-18T20:52:00,DELAYED,127,VT-B015,151,0,2025-12-18,AIRLINE_API
201298,AI368,AirIndia,AI,BLR,PAT,2025-12-18T07:00:00,2025-12-18T07:03:00,ON_TIME,3,VT-D037,144,0,2025-12-18,AIRLINE_API
201299,AI853,AirIndia,AI,JAI,PNQ,2025-12-18T20:00:00,2025-12-18T20:05:00,ON_TIME,5,VT-E022,156,0,2025-12-18,OAG_FEED
201300,AI3868,AirIndia,AI,JAI,IXC,2025-12-18T16:45:00,2025-12-18T16:51:00,ON_TIME,6,VT-D027,190,0,2025-12-18,AIRLINE_API
201301,AI4262,AI,AI,IXB,VNS,2025-12-18T07:15:00,2025-12-18T07:23:00,ON_TIME,8,VT-A013,128,0,2025-12-18,AIRLINE_API
201302,AI2068,AirIndia,AI,JAI,BLR,2025-12-18T17:00:00,2025-12-18T17:03:00,ON_TIME,3,VT-D056,169,0,2025-12-18,OAG_FEED
201303,AI3542,AI,AI,GAU,COK,2025-12-18T13:45:00,2025-12-18T13:51:00,ON_TIME,6,VT-E002,119,0,2025-12-18,DGCA_PORTAL
201304,AI3559,AI,AI,LKO,HYD,2025-12-18T12:15:00,2025-12-18T12:20:00,ON_TIME,5,VT-D056,119,0,2025-12-18,OAG_FEED
201305,AI379,AirIndia,AI,IXC,VNS,2025-12-18T22:30:00,2025-12-18T22:37:00,ON_TIME,7,VT-E047,152,0,2025-12-18,AIRLINE_API
201306,AI1818,AirIndia,AI,IXC,JAI,2025-12-18T02:00:00,2025-12-18T02:07:00,ON_TIME,7,VT-B002,185,1,2025-12-18,OAG_FEED
201307,AI1676,AirIndia,AI,VNS,AMD,2025-12-18T11:45:00,,ON_TIME,,VT-E020,194,0,2025-12-18,AIRLINE_API
201308,AI2268,AirIndia,AI,PNQ,BOM,2025-12-18T07:45:00,2025-12-18T07:53:00,ON_TIME,8,VT-B015,180,0,2025-12-18,AIRLINE_API
201287,AI2405,AirIndia,AI,IXC,ATQ,2025-12-19T04:15:00,2025-12-19T04:23:00,ON_TIME,8,VT-C012,200,1,2025-12-19,OAG_FEED
201310,AI974,AirIndia,AI,ATQ,PNQ,2025-12-19T01:15:00,2025-12-19T03:17:00,DELAYED,122,VT-C031,156,1,2025-12-19,OAG_FEED
201311,AI2593,AirIndia,AI,DEL,GAU,2025-12-19T06:15:00,2025-12-19T06:25:00,ON_TIME,10,VT-E037,118,0,2025-12-19,AIRLINE_API
201312,AI2527,AI,AI,IXB,CCU,2025-12-19T04:15:00,2025-12-19T04:23:00,ON_TIME,8,VT-B030,119,1,2025-12-19,AIRLINE_API
201266,AI1202,AirIndia,AI,IXC,VNS,2025-12-19T04:00:00,2025-12-19T04:01:00,ON_TIME,1,VT-B040,209,1,2025-12-19,OAG_FEED
201314,AI4898,AirIndia,AI,BOM,COK,2025-12-19T10:15:00,2025-12-19T10:25:00,ON_TIME,10,VT-D034,186,0,2025-12-19,DGCA_PORTAL
201315,AI3007,AirIndia,AI,VNS,COK,2025-12-19T05:30:00,2025-12-19T05:32:00,ON_TIME,2,VT-E036,155,1,2025-12-19,DGCA_PORTAL
201316,AI1647,AirIndia,AI,VNS,AMD,2025-12-19T01:45:00,2025-12-19T01:53:00,ON_TIME,8,VT-A037,111,1,2025-12-19,DGCA_PORTAL
201317,AI418,AirIndia,AI,BHO,GOI,2025-12-19T09:00:00,2025-12-19T09:10:00,ON_TIME,10,VT-D013,194,0,2025-12-19,AIRLINE_API
201318,AI3724,AI,AI,LKO,GAU,2025-12-19T13:45:00,2025-12-19T13:48:00,ON_TIME,3,VT-C007,208,0,2025-12-19,OAG_FEED
201319,AI1912,AirIndia,AI,SXR,AMD,2025-12-19T13:15:00,2025-12-19T13:18:00,ON_TIME,3,VT-B032,168,0,2025-12-19,AIRLINE_API
201320,AI4075,AirIndia,AI,MAA,COK,2025-12-19T20:00:00,,ON_TIME,,VT-A035,178,0,2025-12-19,OAG_FEED
201321,AI2321,AI,AI,PNQ,ATQ,2025-12-20T01:00:00,2025-12-20T01:09:00,ON_TIME,9,VT-A029,169,1,2025-12-20,DGCA_PORTAL
201322,AI2032,AI,AI,CCU,HYD,2025-12-20T11:45:00,2025-12-20T13:59:00,DELAYED,134,VT-A021,125,0,2025-12-20,DGCA_PORTAL
201323,AI1106,AirIndia,AI,BOM,BHO,2025-12-20T12:30:00,2025-12-20T12:39:00,ON_TIME,9,VT-C030,212,0,2025-12-20,DGCA_PORTAL
201324,AI2723,AI,AI,AMD,BHO,2025-12-20T05:00:00,2025-12-20T05:04:00,ON_TIME,4,VT-C008,166,1,2025-12-20,OAG_FEED
201325,AI3217,AirIndia,AI,MAA,GAU,2025-12-20T19:00:00,2025-12-20T19:03:00,ON_TIME,3,VT-C003,119,0,2025-12-20,DGCA_PORTAL
201326,AI3419,AirIndia,AI,IXB,MAA,2025-12-20T10:15:00,2025-12-20T10:19:00,ON_TIME,4,VT-A036,170,0,2025-12-20,AIRLINE_API
201327,AI2122,AI,AI,GOI,SXR,2025-12-20T09:15:00,,CANCELLED,,VT-E037,,0,2025-12-20,AIRLINE_API
201328,AI1294,AI,AI,SXR,CCU,2025-12-20T07:30:00,2025-12-20T07:31:00,ON_TIME,1,VT-C040,181,0,2025-12-20,AIRLINE_API
201329,AI1298,AI,AI,DEL,IXC,2025-12-20T11:30:00,2025-12-20T11:39:00,ON_TIME,9,VT-E051,107,0,2025-12-20,AIRLINE_API
201330,AI4529,AI,AI,COK,SXR,2025-12-20T23:15:00,2025-12-20T23:19:00,ON_TIME,4,VT-C002,215,1,2025-12-20,OAG_FEED
201331,AI2407,AirIndia,AI,HYD,COK,2025-12-20T23:00:00,2025-12-21T00:23:00,DELAYED,83,VT-B024,109,1,2025-12-20,AIRLINE_API
201332,AI1237,AirIndia,AI,PAT,HYD,2025-12-20T21:45:00,2025-12-20T21:55:00,ON_TIME,10,VT-D042,210,0,2025-12-20,OAG_FEED
201333,AI1924,AirIndia,AI,IXB,PNQ,2025-12-21T14:30:00,2025-12-21T14:40:00,ON_TIME,10,VT-C027,151,0,2025-12-21,OAG_FEED
201334,AI4114,AirIndia,AI,GAU,BHO,2025-12-21T03:45:00,2025-12-21T03:48:00,ON_TIME,3,VT-E057,102,1,2025-12-21,OAG_FEED
201335,AI1057,AirIndia,AI,COK,DEL,2025-12-21T06:00:00,2025-12-21T06:03:00,ON_TIME,3,VT-C029,121,0,2025-12-21,OAG_FEED
201336,AI3992,AirIndia,AI,BOM,MAA,2025-12-21T20:45:00,2025-12-21T20:47:00,ON_TIME,2,VT-D033,115,0,2025-12-21,OAG_FEED
201337,AI4574,AirIndia,AI,CCU,ATQ,2025-12-21T14:30:00,,ON_TIME,,VT-B028,209,0,2025-12-21,AIRLINE_API
201338,AI821,AirIndia,AI,MAA,LKO,2025-12-21T19:30:00,2025-12-21T19:33:00,ON_TIME,3,VT-B026,150,0,2025-12-21,DGCA_PORTAL
201339,AI197,AI,AI,PNQ,BOM,2025-12-21T02:30:00,2025-12-21T02:32:00,ON_TIME,2,VT-E036,189,1,2025-12-21,DGCA_PORTAL
201340,AI3503,AirIndia,AI,BHO,BOM,2025-12-21T12:00:00,2025-12-21T12:06:00,ON_TIME,6,VT-B050,141,0,2025-12-21,AIRLINE_API
201341,AI4216,AirIndia,AI,BLR,COK,2025-12-21T05:00:00,,ON_TIME,,VT-A030,120,1,2025-12-21,OAG_FEED
201342,AI2982,AI,AI,CCU,BHO,2025-12-21T03:00:00,2025-12-21T03:02:00,ON_TIME,2,VT-C023,195,1,2025-12-21,DGCA_PORTAL
201343,AI2753,AirIndia,AI,BLR,DEL,2025-12-21T20:45:00,2025-12-21T20:50:00,ON_TIME,5,VT-D018,141,0,2025-12-21,OAG_FEED
201344,AI1892,AirIndia,AI,CCU,SXR,2025-12-21T01:30:00,2025-12-21T01:33:00,ON_TIME,3,VT-E020,203,1,2025-12-21,DGCA_PORTAL
201345,AI3400,AirIndia,AI,IXC,PNQ,2025-12-22T04:30:00,,ON_TIME,,VT-A035,107,1,2025-12-22,AIRLINE_API
201346,AI921,AirIndia,AI,DEL,VNS,2025-12-22T04:00:00,2025-12-22T04:04:00,ON_TIME,4,VT-E055,204,1,2025-12-22,DGCA_PORTAL
201347,AI250,AirIndia,AI,IXC,BOM,2025-12-22T19:15:00,2025-12-22T19:16:00,ON_TIME,1,VT-B044,190,0,2025-12-22,AIRLINE_API
201348,AI1076,AirIndia,AI,ATQ,PNQ,2025-12-22T16:30:00,2025-12-22T16:32:00,ON_TIME,2,VT-D046,202,0,2025-12-22,AIRLINE_API
201349,AI1826,AirIndia,AI,JAI,DEL,2025-12-22T09:00:00,2025-12-22T09:06:00,ON_TIME,6,VT-D051,203,0,2025-12-22,DGCA_PORTAL
201350,AI2400,AirIndia,AI,MAA,PAT,2025-12-22T02:30:00,2025-12-22T02:37:00,ON_TIME,7,VT-C055,148,1,2025-12-22,OAG_FEED
201351,AI149,AI,AI,MAA,ATQ,2025-12-22T22:30:00,2025-12-22T22:31:00,ON_TIME,1,VT-A053,112,0,2025-12-22,OAG_FEED
201352,AI4208,AirIndia,AI,AMD,HYD,2025-12-22T09:00:00,,CANCELLED,,VT-A058,,0,2025-12-22,AIRLINE_API
201353,AI3273,AirIndia,AI,MAA,GAU,2025-12-22T20:15:00,2025-12-22T20:39:00,DELAYED,24,VT-E047,175,0,2025-12-22,DGCA_PORTAL
201354,AI3416,AI,AI,GAU,MAA,2025-12-22T23:15:00,2025-12-22T23:22:00,ON_TIME,7,VT-B011,171,1,2025-12-22,OAG_FEED
201355,AI2861,AirIndia,AI,CCU,PNQ,2025-12-22T05:15:00,2025-12-22T05:19:00,ON_TIME,4,VT-B021,147,1,2025-12-22,OAG_FEED
201356,AI878,AirIndia,AI,VNS,COK,2025-12-22T22:00:00,2025-12-22T22:10:00,ON_TIME,10,VT-A022,201,0,2025-12-22,DGCA_PORTAL
201357,AI3585,AirIndia,AI,VNS,IXC,2025-12-23T15:00:00,2025-12-23T15:07:00,ON_TIME,7,VT-E011,217,0,2025-12-23,DGCA_PORTAL
201358,AI4079,AirIndia,AI,VNS,BOM,2025-12-23T18:45:00,2025-12-23T18:52:00,ON_TIME,7,VT-E050,175,0,2025-12-23,DGCA_PORTAL
201359,AI545,AirIndia,AI,BOM,AMD,2025-12-23T19:30:00,2025-12-23T19:33:00,ON_TIME,3,VT-E015,156,0,2025-12-23,DGCA_PORTAL
201360,AI3800,AirIndia,AI,IXB,GOI,2025-12-23T09:45:00,2025-12-23T10:45:00,DELAYED,60,VT-B040,104,0,2025-12-23,AIRLINE_API
201361,AI3958,AirIndia,AI,BLR,PAT,2025-12-23T19:00:00,2025-12-23T19:03:00,ON_TIME,3,VT-D015,129,0,2025-12-23,AIRLINE_API
201362,AI3740,AirIndia,AI,CCU,BLR,2025-12-23T19:45:00,2025-12-23T19:54:00,ON_TIME,9,VT-D045,128,0,2025-12-23,OAG_FEED
201363,AI3524,AI,AI,SXR,JAI,2025-12-23T12:30:00,2025-12-23T12:33:00,ON_TIME,3,VT-A038,129,0,2025-12-23,AIRLINE_API
201364,AI3066,AI,AI,JAI,BLR,2025-12-23T23:15:00,2025-12-23T23:23:00,ON_TIME,8,VT-D047,100,1,2025-12-23,OAG_FEED
201365,AI2889,AirIndia,AI,BLR,LKO,2025-12-23T22:30:00,2025-12-23T22:31:00,ON_TIME,1,VT-B020,203,0,2025-12-23,OAG_FEED
201366,AI1789,AirIndia,AI,COK,PNQ,2025-12-23T23:45:00,2025-12-24T01:16:00,DELAYED,91,VT-E025,172,1,2025-12-23,OAG_FEED
201367,AI3303,AirIndia,AI,BLR,HYD,2025-12-23T13:00:00,2025-12-23T13:06:00,ON_TIME,6,VT-C005,158,0,2025-12-23,DGCA_PORTAL
201368,AI3218,AirIndia,AI,SXR,BLR,2025-12-23T09:45:00,2025-12-23T09:49:00,ON_TIME,4,VT-D003,211,0,2025-12-23,OAG_FEED
201369,AI1529,AirIndia,AI,PNQ,IXB,2025-12-24T14:15:00,2025-12-24T14:20:00,ON_TIME,5,VT-C056,134,0,2025-12-24,AIRLINE_API
201370,AI1071,AI,AI,BLR,PAT,2025-12-24T15:00:00,2025-12-24T15:08:00,ON_TIME,8,VT-D050,161,0,2025-12-24,AIRLINE_API
201371,AI1607,AirIndia,AI,VNS,BOM,2025-12-24T08:00:00,,ON_TIME,,VT-B038,204,0,2025-12-24,AIRLINE_API
201372,AI226,AI,AI,COK,BOM,2025-12-24T09:15:00,2025-12-24T09:19:00,ON_TIME,4,VT-A029,219,0,2025-12-24,AIRLINE_API
201373,AI286,AirIndia,AI,LKO,ATQ,2025-12-24T00:15:00,2025-12-24T00:16:00,ON_TIME,1,VT-A055,157,1,2025-12-24,AIRLINE_API
201374,AI4022,AirIndia,AI,SXR,IXC,2025-12-24T22:30:00,2025-12-24T22:33:00,ON_TIME,3,VT-C028,127,0,2025-12-24,OAG_FEED
201375,AI1718,AirIndia,AI,BLR,GOI,2025-12-24T01:00:00,2025-12-24T01:02:00,ON_TIME,2,VT-B023,177,1,2025-12-24,AIRLINE_API
201376,AI209,AirIndia,AI,SXR,CCU,2025-12-24T23:45:00,2025-12-25T01:06:00,DELAYED,81,VT-B027,100,1,2025-12-24,DGCA_PORTAL
201377,AI148,AirIndia,AI,ATQ,PAT,2025-12-24T23:15:00,2025-12-24T23:19:00,ON_TIME,4,VT-E019,101,1,2025-12-24,DGCA_PORTAL
201378,AI2277,AirIndia,AI,HYD,PAT,2025-12-24T01:45:00,2025-12-24T01:49:00,ON_TIME,4,VT-C003,218,1,2025-12-24,AIRLINE_API
201379,AI4813,AirIndia,AI,GAU,IXC,2025-12-24T15:45:00,2025-12-24T15:48:00,ON_TIME,3,VT-C019,198,0,2025-12-24,OAG_FEED
201380,AI2912,AirIndia,AI,ATQ,GOI,2025-12-24T19:15:00,2025-12-24T19:22:00,ON_TIME,7,VT-E034,153,0,2025-12-24,DGCA_PORTAL
201381,AI3934,AI,AI,VNS,LKO,2025-12-25T01:15:00,2025-12-25T02:48:00,DELAYED,93,VT-E030,116,1,2025-12-25,AIRLINE_API
201382,AI565,AI,AI,IXB,GOI,2025-12-25T01:00:00,2025-12-25T01:06:00,ON_TIME,6,VT-E042,159,1,2025-12-25,AIRLINE_API
201383,AI2189,AirIndia,AI,GOI,HYD,2025-12-25T00:30:00,2025-12-25T00:38:00,ON_TIME,8,VT-A037,152,1,2025-12-25,DGCA_PORTAL
201384,AI1323,AI,AI,BLR,COK,2025-12-25T11:45:00,2025-12-25T11:48:00,ON_TIME,3,VT-D038,149,0,2025-12-25,AIRLINE_API
201385,AI2092,AirIndia,AI,PAT,AMD,2025-12-25T20:30:00,2025-12-25T20:34:00,ON_TIME,4,VT-B011,147,0,2025-12-25,OAG_FEED
201386,AI3315,AI,AI,HYD,VNS,2025-12-25T20:45:00,2025-12-25T20:54:00,ON_TIME,9,VT-E020,127,0,2025-12-25,OAG_FEED
201387,AI3937,AirIndia,AI,HYD,PNQ,2025-12-25T15:00:00,2025-12-25T15:02:00,ON_TIME,2,VT-C046,136,0,2025-12-25,OAG_FEED
201388,AI2745,AirIndia,AI,MAA,COK,2025-12-25T09:15:00,2025-12-25T09:17:00,ON_TIME,2,VT-A012,197,0,2025-12-25,OAG_FEED
201389,AI2690,AI,AI,PNQ,BOM,2025-12-25T13:15:00,2025-12-25T14:34:00,DELAYED,79,VT-C028,169,0,2025-12-25,OAG_FEED
201390,AI2369,AI,AI,JAI,IXC,2025-12-25T03:15:00,2025-12-25T03:20:00,ON_TIME,5,VT-B060,160,1,2025-12-25,OAG_FEED
201391,AI2224,AirIndia,AI,GAU,DEL,2025-12-25T03:15:00,2025-12-25T03:43:00,DELAYED,28,VT-D011,108,1,2025-12-25,DGCA_PORTAL
201392,AI1249,AirIndia,AI,BHO,AMD,2025-12-25T20:30:00,2025-12-25T20:32:00,ON_TIME,2,VT-C046,165,0,2025-12-25,DGCA_PORTAL
201393,AI544,AirIndia,AI,VNS,COK,2025-12-26T23:00:00,2025-12-26T23:16:00,DELAYED,16,VT-B004,193,1,2025-12-26,AIRLINE_API
201394,AI1386,AirIndia,AI,IXC,BHO,2025-12-26T02:00:00,2025-12-26T02:10:00,ON_TIME,10,VT-E052,152,1,2025-12-26,OAG_FEED
201395,AI1367,AirIndia,AI,GAU,IXB,2025-12-26T14:45:00,2025-12-26T14:47:00,ON_TIME,2,VT-C037,208,0,2025-12-26,DGCA_PORTAL
201396,AI3260,AirIndia,AI,SXR,AMD,2025-12-26T17:00:00,2025-12-26T17:04:00,ON_TIME,4,VT-C007,164,0,2025-12-26,AIRLINE_API
201397,AI2685,AirIndia,AI,IXC,BHO,2025-12-26T21:45:00,2025-12-26T21:55:00,ON_TIME,10,VT-B005,147,0,2025-12-26,DGCA_PORTAL
201398,AI198,AirIndia,AI,GAU,BHO,2025-12-26T09:45:00,2025-12-26T09:46:00,ON_TIME,1,VT-B045,128,0,2025-12-26,DGCA_PORTAL
201399,AI4906,AI,AI,BOM,BLR,2025-12-26T08:30:00,2025-12-26T08:40:00,ON_TIME,10,VT-D026,218,0,2025-12-26,AIRLINE_API
201400,AI2890,AirIndia,AI,AMD,JAI,2025-12-26T10:30:00,2025-12-26T10:35:00,ON_TIME,5,VT-D005,127,0,2025-12-26,OAG_FEED
201401,AI784,AirIndia,AI,LKO,GAU,2025-12-26T10:00:00,2025-12-26T10:07:00,ON_TIME,7,VT-B039,112,0,2025-12-26,DGCA_PORTAL
201402,AI909,AirIndia,AI,JAI,DEL,2025-12-26T03:45:00,2025-12-26T04:31:00,DELAYED,46,VT-D010,149,1,2025-12-26,DGCA_PORTAL
201403,AI2452,AirIndia,AI,IXC,LKO,2025-12-26T18:15:00,2025-12-26T18:24:00,ON_TIME,9,VT-B047,115,0,2025-12-26,OAG_FEED
